drugNameA,drugNameB,idDrugA,idDrugB,comboId,bliss,loewe,hsa,zip
Marbofloxacin,Temozolomide,1268,92,590558,-0.7615,-0.146,-0.146,-0.7616
Bisacodyl,Temozolomide,629,92,591702,-0.7619,-0.1471,-0.147,-0.762
Biotin,Temozolomide,626,92,591699,-0.7625,-0.1471,-0.147,-0.7625
WAY-100635 maleate salt,Temozolomide,1960,92,591279,-0.7626,-0.147,-0.147,-0.7626
Pomalidomide,Temozolomide,1545,92,590846,-0.7632,-0.1481,-0.148,-0.7633
Thiazovivin,Temozolomide,1843,92,591155,-0.7634,-0.1481,-0.148,-0.7634
Silmitasertib,Temozolomide,306,92,591386,-0.7635,-0.1481,-0.148,-0.7635
ZM-306416,Temozolomide,1987,92,591307,-0.7637,-0.148,-0.148,-0.7637
Piperacillin sodium,Temozolomide,1534,92,590835,-0.7641,-0.1491,-0.149,-0.7642
SB-705498,Temozolomide,1676,92,590980,-0.7641,-0.1491,-0.149,-0.7642
Enoxacin,Temozolomide,910,92,591997,-0.7642,-0.1491,-0.149,-0.7643
Rimonabant,Temozolomide,1635,92,590937,-0.7644,-0.1491,-0.149,-0.7644
Baicalein,Temozolomide,584,92,591655,-0.7644,-0.1491,-0.149,-0.7644
Fingolimod hydrochloride,Temozolomide,973,92,592063,-0.7643,-0.1502,-0.15,-0.7644
Aminopyrine,Temozolomide,483,92,591547,-0.765,-0.1501,-0.15,-0.7651
Srpin340,Temozolomide,1691,92,590996,-0.7651,-0.1501,-0.15,-0.7652
Ampicillin sodium,Temozolomide,499,92,591566,-0.7652,-0.1501,-0.15,-0.7653
Physcion,Temozolomide,1624,92,590925,-0.7658,-0.1512,-0.151,-0.7659
Silymarin,Temozolomide,1724,92,591032,-0.766,-0.1511,-0.151,-0.7661
Tioxolone,Temozolomide,1857,92,591170,-0.7661,-0.1511,-0.151,-0.7661
Choline chloride,Temozolomide,729,92,591809,-0.766,-0.1511,-0.151,-0.7661
Closantel sodium,Temozolomide,768,92,591849,-0.7661,-0.1511,-0.151,-0.7661
Dopamine hydrochloride,Temozolomide,864,92,591948,-0.7662,-0.1511,-0.151,-0.7663
Nebivolol,Temozolomide,1374,92,590671,-0.7667,-0.1522,-0.152,-0.7668
JZL-184,Temozolomide,323,92,591396,-0.7668,-0.1522,-0.152,-0.7669
SC-514,Temozolomide,1679,92,590983,-0.767,-0.1521,-0.152,-0.7671
Sirtinol,Temozolomide,1726,92,591034,-0.7671,-0.1521,-0.152,-0.7671
Azlin,Temozolomide,555,92,591624,-0.7671,-0.1521,-0.152,-0.7672
Cephalexin,Temozolomide,711,92,591790,-0.7672,-0.1521,-0.152,-0.7672
Berzosertib,Temozolomide,1920,92,591238,-0.7678,-0.571,-0.571,-0.7673
Diperodon hydrochloride,Temozolomide,854,92,591938,-0.7678,-0.1532,-0.153,-0.7679
Rimantadine,Temozolomide,1634,92,590936,-0.768,-0.1531,-0.153,-0.768
Tinidazole,Temozolomide,1853,92,591166,-0.7679,-0.1531,-0.153,-0.768
AR-42,Temozolomide,415,92,591472,-0.769,-0.603,-0.603,-0.7685
Adiphenine hydrochloride,Temozolomide,458,92,591519,-0.7688,-0.1542,-0.154,-0.7689
UK-383367,Temozolomide,1908,92,591224,-0.7689,-0.1541,-0.154,-0.769
Azactam,Temozolomide,557,92,591626,-0.7689,-0.1541,-0.154,-0.769
Clindamycin,Temozolomide,754,92,591834,-0.769,-0.1541,-0.154,-0.769
Triamterene,Temozolomide,1885,92,591199,-0.7692,-0.1541,-0.154,-0.7692
VU-0364439,Temozolomide,1923,92,591241,-0.7692,-0.1541,-0.154,-0.7692
Pelitinib,Temozolomide,1506,92,590807,-0.7692,-0.1541,-0.154,-0.7693
Infigratinib,Temozolomide,559,92,591629,-0.7694,-0.1552,-0.155,-0.7696
Lorcaserin hydrochloride,Temozolomide,1228,92,590516,-0.7699,-0.1551,-0.155,-0.77
Valsartan,Temozolomide,1936,92,591255,-0.7699,-0.1551,-0.155,-0.77
StemRegenin 1,Temozolomide,1751,92,591060,-0.7705,-0.1551,-0.155,-0.7705
SNS-314 Mesylate,Temozolomide,1689,92,590994,-0.771,-0.453,-0.453,-0.7707
Pioglitazone,Temozolomide,339,92,591405,-0.7707,-0.1562,-0.156,-0.7708
Tolperisone hydrochloride,Temozolomide,1868,92,591181,-0.7711,-0.1561,-0.156,-0.7711
Cyclandelate,Temozolomide,782,92,591864,-0.771,-0.1561,-0.156,-0.7711
CHIR-124,Temozolomide,665,92,591740,-0.7716,-0.39,-0.39,-0.7713
Bifonazole,Temozolomide,621,92,591694,-0.7721,-0.156,-0.156,-0.772
Secnidazole,Temozolomide,1713,92,591020,-0.772,-0.1571,-0.157,-0.7721
Suplatast tosilate,Temozolomide,1776,92,591086,-0.7721,-0.1571,-0.157,-0.7721
Escitalopram oxalate,Temozolomide,934,92,592022,-0.772,-0.1571,-0.157,-0.7721
BS-181 hydrochloride,Temozolomide,579,92,591650,-0.7722,-0.1571,-0.157,-0.7723
Memantine hydrochloride,Temozolomide,1279,92,590570,-0.7725,-0.1571,-0.157,-0.7725
PF-573228,Temozolomide,230,92,591343,-0.7725,-0.1571,-0.157,-0.7725
Nisoldipine,Temozolomide,283,92,591374,-0.7726,-0.157,-0.157,-0.7726
Rigosertib,Temozolomide,1631,92,590933,-0.7732,-0.485,-0.485,-0.7728
SGC-0946,Temozolomide,1681,92,590985,-0.773,-0.1581,-0.158,-0.7731
Epalrestat,Temozolomide,916,92,592003,-0.7731,-0.1581,-0.158,-0.7731
Quercetin dihydrate,Temozolomide,1589,92,590890,-0.7733,-0.1581,-0.158,-0.7733
PP121,Temozolomide,1487,92,590787,-0.7738,-0.589,-0.589,-0.7734
Nps-2143,Temozolomide,1344,92,590640,-0.7734,-0.1592,-0.159,-0.7736
Sapanisertib,Temozolomide,1100,92,590378,-0.774,-0.286,-0.286,-0.7738
SKI-II,Temozolomide,1686,92,590990,-0.7738,-0.1592,-0.159,-0.7739
Sonidegib,Temozolomide,222,92,591337,-0.7738,-0.1592,-0.159,-0.7739
Niflumic acid,Temozolomide,1391,92,590690,-0.7741,-0.1591,-0.159,-0.7742
Linsitinib,Temozolomide,111,92,590398,-0.7743,-0.1591,-0.159,-0.7743
Manidipine,Temozolomide,1264,92,590554,-0.7746,-0.159,-0.159,-0.7746
Pheniramine maleate,Temozolomide,1515,92,590816,-0.775,-0.1601,-0.16,-0.7751
NU-6027,Temozolomide,1348,92,590644,-0.7751,-0.1601,-0.16,-0.7752
Methylhydantoin-5-(D),Temozolomide,1299,92,590592,-0.7757,-0.1612,-0.161,-0.7758
P005091,Temozolomide,1451,92,590752,-0.7758,-0.1612,-0.161,-0.7759
RepSox,Temozolomide,1618,92,590919,-0.7759,-0.1611,-0.161,-0.776
2-Aminothiazole,Temozolomide,487,92,591551,-0.7759,-0.1611,-0.161,-0.776
Decamethonium bromide,Temozolomide,815,92,591897,-0.7759,-0.1612,-0.161,-0.776
MGCD-265 analog,Temozolomide,1242,92,590531,-0.7762,-0.1611,-0.161,-0.7762
Nitrendipine,Temozolomide,1398,92,590698,-0.7762,-0.1611,-0.161,-0.7762
Vandetanib,Temozolomide,135,92,590655,-0.7767,-0.161,-0.161,-0.7767
BMS-833923,Temozolomide,575,92,591646,-0.7768,-0.1622,-0.162,-0.7769
WZ-8040,Temozolomide,1969,92,591288,-0.777,-0.1621,-0.162,-0.777
Xylazine hydrochloride,Temozolomide,1978,92,591297,-0.7769,-0.1622,-0.162,-0.777
Sitaxentan sodium,Temozolomide,1729,92,591037,-0.777,-0.1621,-0.162,-0.7771
Chenodeoxycholic acid,Temozolomide,717,92,591796,-0.7771,-0.1621,-0.162,-0.7771
Osi-930,Temozolomide,1413,92,590715,-0.7783,-0.181,-0.181,-0.7782
Polydatin,Temozolomide,1544,92,590845,-0.7782,-0.1631,-0.163,-0.7782
Devimistat,Temozolomide,674,92,591750,-0.7781,-0.1631,-0.163,-0.7782
AT-7519,Temozolomide,421,92,591479,-0.7787,-0.244,-0.244,-0.7785
RAF265,Temozolomide,304,92,591384,-0.7786,-0.1642,-0.164,-0.7787
P22077,Temozolomide,1449,92,590750,-0.7788,-0.1642,-0.164,-0.7789
Theobromine,Temozolomide,1840,92,591152,-0.7788,-0.1642,-0.164,-0.7789
Clofibric acid,Temozolomide,760,92,591841,-0.7791,-0.1641,-0.164,-0.7791
Triptolide,Temozolomide,250,92,591353,-0.7796,-0.388,-0.388,-0.7793
Amprenavir,Temozolomide,501,92,591568,-0.7792,-0.1641,-0.164,-0.7793
Flutamide,Temozolomide,995,92,592086,-0.7793,-0.1641,-0.164,-0.7793
Wortmannin,Temozolomide,1972,92,591291,-0.7797,-0.164,-0.164,-0.7797
GSK-1904529A,Temozolomide,1019,92,590292,-0.7802,-0.1651,-0.165,-0.7803
Brucine,Temozolomide,641,92,591715,-0.7804,-0.1651,-0.165,-0.7805
Ulipristal,Temozolomide,1913,92,591230,-0.7808,-0.1662,-0.166,-0.7809
LY-2109761,Temozolomide,1180,92,590464,-0.7809,-0.1661,-0.166,-0.781
Atomoxetine hydrochloride,Temozolomide,535,92,591602,-0.7811,-0.1661,-0.166,-0.7812
Cathepsin inhibitor 1,Temozolomide,705,92,591783,-0.7812,-0.1661,-0.166,-0.7812
SB-431542,Temozolomide,1672,92,590976,-0.7814,-0.1661,-0.166,-0.7814
Bms-599626,Temozolomide,399,92,591456,-0.7814,-0.1661,-0.166,-0.7814
LDN-57444,Temozolomide,1178,92,590461,-0.7817,-0.1672,-0.167,-0.7818
ZM-447439,Temozolomide,1990,92,591311,-0.7822,-0.49,-0.49,-0.7818
Erdosteine,Temozolomide,929,92,592017,-0.7819,-0.1671,-0.167,-0.782
JIB-04,Temozolomide,1144,92,590426,-0.7821,-0.1671,-0.167,-0.7821
Nicotinic acid,Temozolomide,1388,92,590686,-0.7828,-0.1682,-0.168,-0.7829
SC-144,Temozolomide,1680,92,590984,-0.7832,-0.337,-0.337,-0.783
Bergenin,Temozolomide,610,92,591682,-0.7829,-0.1681,-0.168,-0.783
Primidone,Temozolomide,1566,92,590867,-0.783,-0.1681,-0.168,-0.7831
Cyromazine,Temozolomide,789,92,591871,-0.783,-0.1681,-0.168,-0.7831
PF-00562271 free base,Temozolomide,337,92,591403,-0.7834,-0.212,-0.212,-0.7833
RAD51 inhibitor 1,Temozolomide,1600,92,590901,-0.784,-0.1691,-0.169,-0.7841
Carbenicillin disodium,Temozolomide,696,92,591773,-0.7842,-0.1691,-0.169,-0.7842
Foretinib,Temozolomide,171,92,591026,-0.7849,-0.606,-0.606,-0.7844
Benztropine mesylate,Temozolomide,604,92,591676,-0.7844,-0.1691,-0.169,-0.7844
LY-411575,Temozolomide,1192,92,590477,-0.7849,-0.1702,-0.17,-0.785
Aminolevulinic Acid,Temozolomide,6,92,591769,-0.7852,-0.1701,-0.17,-0.7852
GSK-3787,Temozolomide,1023,92,590296,-0.7854,-0.1701,-0.17,-0.7854
Ispinesib,Temozolomide,1138,92,590419,-0.7862,-0.33,-0.33,-0.7859
Cisatracurium besylate,Temozolomide,748,92,591828,-0.7858,-0.1712,-0.171,-0.7859
CP-91149,Temozolomide,673,92,591749,-0.7862,-0.1711,-0.171,-0.7862
Propranolol hydrochloride,Temozolomide,1576,92,590877,-0.7866,-0.171,-0.171,-0.7866
BI-2536,Temozolomide,164,92,590952,-0.7874,-0.53,-0.53,-0.787
Barasertib,Temozolomide,587,92,591658,-0.7874,-0.526,-0.526,-0.787
Bemegride,Temozolomide,593,92,591665,-0.7869,-0.1721,-0.172,-0.787
Quinine monohydrochloride dihydrate,Temozolomide,1592,92,590893,-0.7873,-0.1721,-0.172,-0.7874
Afatinib,Temozolomide,133,92,590634,-0.788,-0.172,-0.172,-0.7879
Miglitol,Temozolomide,1313,92,590607,-0.7883,-0.1731,-0.173,-0.7883
Sodium ascorbate,Temozolomide,1738,92,591046,-0.7882,-0.1731,-0.173,-0.7883
Butoconazole nitrate,Temozolomide,650,92,591725,-0.7885,-0.1731,-0.173,-0.7885
Bms-754807,Temozolomide,192,92,591247,-0.7891,-0.484,-0.484,-0.7888
Nateglinide,Temozolomide,1373,92,590670,-0.7888,-0.1742,-0.174,-0.7889
Fluorouracil,Temozolomide,41,92,591476,-0.7891,-0.1741,-0.174,-0.7892
Benzocaine,Temozolomide,602,92,591674,-0.7895,-0.1741,-0.174,-0.7895
Chloroxine,Temozolomide,723,92,591803,-0.7896,-0.174,-0.174,-0.7896
Tolcapone,Temozolomide,1864,92,591177,-0.7898,-0.174,-0.174,-0.7898
Acetylcholine chloride,Temozolomide,448,92,591508,-0.7899,-0.1751,-0.175,-0.79
Dalcetrapib,Temozolomide,806,92,591888,-0.79,-0.1751,-0.175,-0.7901
Riviciclib hydrochloride,Temozolomide,1450,92,590751,-0.7905,-0.386,-0.386,-0.7902
Efaproxiral sodium,Temozolomide,900,92,591987,-0.7901,-0.1751,-0.175,-0.7902
Ergosterol,Temozolomide,930,92,592018,-0.7902,-0.1751,-0.175,-0.7903
Restasis,Temozolomide,786,92,591868,-0.7912,-0.1761,-0.176,-0.7912
Pidotimod,Temozolomide,1527,92,590828,-0.7912,-0.1761,-0.176,-0.7913
Clemastine fumarate,Temozolomide,750,92,591830,-0.7916,-0.1772,-0.177,-0.7917
Nitazoxanide,Temozolomide,1396,92,590696,-0.7917,-0.1772,-0.177,-0.7918
URB-597,Temozolomide,1912,92,591229,-0.792,-0.1771,-0.177,-0.7921
Anagrelide hydrochloride,Temozolomide,505,92,591572,-0.792,-0.1771,-0.177,-0.7921
Cilengitide,Temozolomide,736,92,591816,-0.7922,-0.1771,-0.177,-0.7923
Scopine,Temozolomide,1709,92,591016,-0.7933,-0.1781,-0.178,-0.7933
Glyburide,Temozolomide,1056,92,590332,-0.7933,-0.1781,-0.178,-0.7934
Losartan potassium,Temozolomide,1230,92,590518,-0.7938,-0.178,-0.178,-0.7937
Aripiprazole,Temozolomide,522,92,591589,-0.7935,-0.1792,-0.179,-0.7937
Diprophylline,Temozolomide,887,92,591971,-0.7938,-0.1792,-0.179,-0.7939
Proadifen hydrochloride,Temozolomide,1567,92,590868,-0.7945,-0.1791,-0.179,-0.7945
Rutin,Temozolomide,1658,92,590962,-0.7946,-0.1802,-0.18,-0.7947
SB-590885,Temozolomide,1675,92,590979,-0.7949,-0.1801,-0.18,-0.795
Abt-751,Temozolomide,398,92,591454,-0.7952,-0.349,-0.349,-0.795
Carmofur,Temozolomide,700,92,591778,-0.7949,-0.1801,-0.18,-0.795
Ceftiofur hydrochloride,Temozolomide,710,92,591789,-0.7951,-0.1801,-0.18,-0.7952
Acipimox,Temozolomide,451,92,591512,-0.7956,-0.1812,-0.181,-0.7957
GSK J4 HCl,Temozolomide,1014,92,590287,-0.796,-0.1811,-0.181,-0.7961
l-(+)-Rhamnose monohydrate,Temozolomide,1171,92,590454,-0.7961,-0.1811,-0.181,-0.7961
JNJ-1661010,Temozolomide,1145,92,590427,-0.7962,-0.1811,-0.181,-0.7963
Riluzole,Temozolomide,1633,92,590935,-0.7968,-0.1822,-0.182,-0.7969
Moxalactam disodium,Temozolomide,1332,92,590627,-0.7969,-0.1821,-0.182,-0.797
Agerafenib,Temozolomide,659,92,591734,-0.7971,-0.181,-0.181,-0.797
Fisetin,Temozolomide,974,92,592064,-0.797,-0.1821,-0.182,-0.7971
AS-604850,Temozolomide,417,92,591474,-0.7971,-0.1821,-0.182,-0.7972
VU-0361737,Temozolomide,1922,92,591240,-0.7976,-0.1832,-0.183,-0.7978
Isoproterenol hydrochloride,Temozolomide,1134,92,590415,-0.7978,-0.1832,-0.183,-0.7979
LY-364947,Temozolomide,1190,92,590475,-0.7982,-0.1831,-0.183,-0.7982
Manidipine dihydrochloride,Temozolomide,1265,92,590555,-0.7981,-0.1831,-0.183,-0.7982
YM-201636,Temozolomide,1982,92,591302,-0.7984,-0.1842,-0.184,-0.7985
Ginkgolide-A,Temozolomide,1048,92,590323,-0.7991,-0.1841,-0.184,-0.7991
Moguisteine,Temozolomide,1324,92,590619,-0.799,-0.1841,-0.184,-0.7991
Decitabine,Temozolomide,26,92,591364,-0.7992,-0.191,-0.191,-0.7991
Oseltamivir phosphate,Temozolomide,1430,92,590732,-0.7999,-0.1851,-0.185,-0.8
SB-525334,Temozolomide,1674,92,590978,-0.8,-0.1851,-0.185,-0.8001
Thiamphenicol,Temozolomide,1842,92,591154,-0.8,-0.1851,-0.185,-0.8001
Bufexamac,Temozolomide,643,92,591717,-0.8007,-0.1862,-0.186,-0.8008
Pilocarpine hydrochloride,Temozolomide,1530,92,590831,-0.8012,-0.1861,-0.186,-0.8012
Betamethasone,Temozolomide,614,92,591686,-0.8013,-0.1872,-0.187,-0.8015
PDK1 inhibitor AR-12,Temozolomide,334,92,591401,-0.8018,-0.186,-0.186,-0.8018
PR-619,Temozolomide,1491,92,590791,-0.802,-0.1871,-0.187,-0.802
Carbazochrome sodium sulfonate,Temozolomide,695,92,591772,-0.802,-0.1871,-0.187,-0.8021
AZ-20,Temozolomide,430,92,591489,-0.8027,-0.429,-0.429,-0.8024
Golgicide A,Temozolomide,1059,92,590335,-0.8028,-0.452,-0.452,-0.8025
EVP4593,Temozolomide,1587,92,590888,-0.803,-0.1881,-0.188,-0.8031
Ttnpb,Temozolomide,1802,92,591113,-0.8032,-0.19,-0.19,-0.8031
Clevidipine,Temozolomide,751,92,591831,-0.8038,-0.1892,-0.189,-0.8039
SCH-900776,Temozolomide,1251,92,590541,-0.8042,-0.351,-0.351,-0.804
Ipratropium bromide,Temozolomide,1127,92,590407,-0.8048,-0.1902,-0.19,-0.8049
Dicyclomine hydrochloride,Temozolomide,839,92,591922,-0.8049,-0.1902,-0.19,-0.805
Sucralose,Temozolomide,1755,92,591064,-0.8052,-0.1901,-0.19,-0.8052
AG-1478,Temozolomide,405,92,591462,-0.8052,-0.1901,-0.19,-0.8053
MLN-8054,Temozolomide,1255,92,590545,-0.8057,-0.442,-0.442,-0.8054
Zosuquidar Trihydrochloride,Temozolomide,2003,92,591326,-0.8054,-0.1901,-0.19,-0.8054
Intepirdine,Temozolomide,1677,92,590981,-0.8055,-0.1901,-0.19,-0.8055
Thiamet G,Temozolomide,1841,92,591153,-0.8057,-0.1912,-0.191,-0.8058
gamma-Secretase Inhibitor XX,Temozolomide,1983,92,591303,-0.806,-0.1911,-0.191,-0.8061
Tiratricol,Temozolomide,1858,92,591171,-0.8061,-0.1911,-0.191,-0.8062
Omecamtiv mecarbil,Temozolomide,1421,92,590723,-0.8062,-0.1911,-0.191,-0.8063
RG-108,Temozolomide,1597,92,590898,-0.8062,-0.1911,-0.191,-0.8063
Sumatriptan succinate,Temozolomide,1775,92,591085,-0.8065,-0.1911,-0.191,-0.8065
Blebbistatin,Temozolomide,368,92,591421,-0.807,-0.1921,-0.192,-0.8071
Pyrimethamine,Temozolomide,1586,92,590887,-0.8072,-0.1921,-0.192,-0.8072
AT-9283,Temozolomide,423,92,591481,-0.8076,-0.586,-0.586,-0.8072
Pregnenolone,Temozolomide,1562,92,590863,-0.8073,-0.1932,-0.193,-0.8075
Retapamulin,Temozolomide,1623,92,590924,-0.8075,-0.1932,-0.193,-0.8077
BMS-794833,Temozolomide,574,92,591645,-0.8077,-0.192,-0.192,-0.8077
Dificid,Temozolomide,971,92,592061,-0.8079,-0.1931,-0.193,-0.808
IPA-3,Temozolomide,321,92,591395,-0.808,-0.1931,-0.193,-0.8081
Orlistat,Temozolomide,225,92,591340,-0.8082,-0.1931,-0.193,-0.8082
Florfenicol,Temozolomide,978,92,592068,-0.8083,-0.1942,-0.194,-0.8085
Torcetrapib,Temozolomide,1873,92,591186,-0.8088,-0.193,-0.193,-0.8087
Gandotinib,Temozolomide,1185,92,590469,-0.8091,-0.506,-0.506,-0.8088
AdipoRon,Temozolomide,459,92,591521,-0.8088,-0.1942,-0.194,-0.8089
Apatinib Mesylate,Temozolomide,512,92,591579,-0.8088,-0.1942,-0.194,-0.8089
Berberine chloride,Temozolomide,608,92,591680,-0.8089,-0.1941,-0.194,-0.809
A-674563,Temozolomide,392,92,591448,-0.8095,-0.414,-0.414,-0.8093
PH-797804,Temozolomide,1473,92,590773,-0.8099,-0.1951,-0.195,-0.81
Tebipenem pivoxil,Temozolomide,1819,92,591130,-0.8105,-0.1962,-0.196,-0.8107
Oleanolic acid,Temozolomide,1416,92,590718,-0.8106,-0.1962,-0.196,-0.8108
Ataluren,Temozolomide,533,92,591600,-0.8108,-0.1962,-0.196,-0.8109
Linifanib,Temozolomide,1216,92,590504,-0.8111,-0.195,-0.195,-0.811
Idelalisib,Temozolomide,652,92,591727,-0.8115,-0.1961,-0.196,-0.8115
Salicylanilide,Temozolomide,1698,92,591004,-0.812,-0.1971,-0.197,-0.8121
D-Glucose,Temozolomide,829,92,591912,-0.8122,-0.1971,-0.197,-0.8122
Ridaforolimus,Temozolomide,84,92,591932,-0.812,-0.1983,-0.198,-0.8122
BIX-02188,Temozolomide,566,92,591636,-0.8123,-0.1971,-0.197,-0.8123
Acyclovir,Temozolomide,450,92,591511,-0.8126,-0.1982,-0.198,-0.8127
Sgc-cbp30,Temozolomide,1682,92,590986,-0.8129,-0.1982,-0.198,-0.813
Arbutin,Temozolomide,519,92,591586,-0.8129,-0.1981,-0.198,-0.813
Tacrine hydrochloride,Temozolomide,1805,92,591116,-0.813,-0.1981,-0.198,-0.8131
Pirinixic acid,Temozolomide,1964,92,591283,-0.813,-0.1981,-0.198,-0.8131
PFT-alpha,Temozolomide,1529,92,590830,-0.8131,-0.1981,-0.198,-0.8132
GW3965 HCl,Temozolomide,1026,92,590299,-0.8136,-0.1992,-0.199,-0.8137
Isoliquiritigenin,Temozolomide,1133,92,590414,-0.8138,-0.1992,-0.199,-0.8139
Ketanserin,Temozolomide,1162,92,590444,-0.8138,-0.1992,-0.199,-0.8139
Carbimazole,Temozolomide,699,92,591777,-0.8138,-0.1992,-0.199,-0.8139
H-89 Dihydrochloride,Temozolomide,1070,92,590347,-0.8139,-0.1991,-0.199,-0.814
Sodium nitroprusside,Temozolomide,1735,92,591043,-0.814,-0.1991,-0.199,-0.814
Mdivi-1,Temozolomide,1270,92,590560,-0.8143,-0.1991,-0.199,-0.8143
Taractan,Temozolomide,727,92,591807,-0.8146,-0.2002,-0.2,-0.8147
Zileuton,Temozolomide,1998,92,591320,-0.8154,-0.2001,-0.2,-0.8154
Fluticasone propionate,Temozolomide,996,92,592087,-0.8164,-0.2022,-0.202,-0.8166
Haloperidol,Temozolomide,1077,92,590354,-0.8171,-0.2021,-0.202,-0.8172
Famprofazone,Temozolomide,958,92,592048,-0.8171,-0.2021,-0.202,-0.8172
Unii-2CQ62iwb67,Temozolomide,1188,92,590472,-0.8174,-0.2021,-0.202,-0.8174
Cobicistat,Temozolomide,772,92,591854,-0.8174,-0.2032,-0.203,-0.8175
Clarithromycin,Temozolomide,749,92,591829,-0.8177,-0.2032,-0.203,-0.8178
Semaxanib,Temozolomide,1715,92,591022,-0.818,-0.202,-0.202,-0.818
Rac1 Inhibitor,Temozolomide,1345,92,590641,-0.818,-0.2031,-0.203,-0.8181
GW-2580,Temozolomide,316,92,591390,-0.8182,-0.2031,-0.203,-0.8182
GW-788388,Temozolomide,1029,92,590303,-0.819,-0.2041,-0.204,-0.8191
Carvedilol,Temozolomide,702,92,591780,-0.8197,-0.2052,-0.205,-0.8198
Glafenine hydrochloride,Temozolomide,1051,92,590327,-0.8202,-0.2051,-0.205,-0.8202
Tak-285,Temozolomide,1783,92,591094,-0.8205,-0.2051,-0.205,-0.8205
KY02111,Temozolomide,1160,92,590442,-0.8207,-0.2062,-0.206,-0.8208
Skepinone-L,Temozolomide,1730,92,591038,-0.8207,-0.2062,-0.206,-0.8208
D-Xylose,Temozolomide,1980,92,591300,-0.8207,-0.2062,-0.206,-0.8208
Dyclonine hydrochloride,Temozolomide,884,92,591968,-0.8207,-0.2062,-0.206,-0.8208
C22H31NO2,Temozolomide,387,92,591442,-0.8208,-0.2062,-0.206,-0.8209
CCG-50014,Temozolomide,654,92,591729,-0.8209,-0.2062,-0.206,-0.821
Pifithrin-mu,Temozolomide,1528,92,590829,-0.8211,-0.2061,-0.206,-0.8212
Elvitegravir,Temozolomide,904,92,591991,-0.8215,-0.2072,-0.207,-0.8217
Sulfadimethoxine,Temozolomide,1774,92,591084,-0.8217,-0.2072,-0.207,-0.8218
Diclofenac diethylamine,Temozolomide,835,92,591918,-0.8221,-0.2071,-0.207,-0.8221
PP242,Temozolomide,1489,92,590789,-0.8222,-0.2083,-0.208,-0.8224
LGK-974,Temozolomide,1179,92,590463,-0.8223,-0.2082,-0.208,-0.8225
Duvelisib,Temozolomide,1104,92,590382,-0.8226,-0.207,-0.207,-0.8226
Tipifarnib,Temozolomide,244,92,591349,-0.8228,-0.207,-0.207,-0.8228
Necrostatin-1,Temozolomide,1375,92,590672,-0.823,-0.207,-0.207,-0.8229
Avasimibe,Temozolomide,543,92,591611,-0.8228,-0.2082,-0.208,-0.8229
PF-04880594,Temozolomide,1463,92,590764,-0.823,-0.2081,-0.208,-0.8231
Pridinol methanesulfonate,Temozolomide,1563,92,590864,-0.823,-0.2081,-0.208,-0.8231
Myricitrin,Temozolomide,1339,92,590635,-0.8231,-0.2081,-0.208,-0.8232
Tacedinaline,Temozolomide,668,92,591743,-0.8233,-0.2092,-0.209,-0.8235
Rutaecarpine,Temozolomide,1657,92,590961,-0.824,-0.2091,-0.209,-0.8241
Lumacaftor,Temozolomide,1930,92,591249,-0.8241,-0.2091,-0.209,-0.8242
Gastrodin,Temozolomide,1039,92,590314,-0.8251,-0.2101,-0.21,-0.8252
Everolimus,Temozolomide,37,92,591433,-0.8251,-0.2113,-0.211,-0.8253
Methacycline hydrochloride,Temozolomide,1291,92,590583,-0.8257,-0.2112,-0.211,-0.8258
Flavopiridol hydrochloride,Temozolomide,975,92,592065,-0.8261,-0.364,-0.364,-0.8259
Troxerutin,Temozolomide,1899,92,591215,-0.826,-0.2111,-0.211,-0.8261
Clotrimazole,Temozolomide,769,92,591851,-0.8262,-0.213,-0.213,-0.8261
BMS-387032,Temozolomide,344,92,591408,-0.8266,-0.275,-0.275,-0.8264
Gdc-0152,Temozolomide,1009,92,590282,-0.8267,-0.211,-0.211,-0.8266
Enalapril maleate,Temozolomide,908,92,591995,-0.8267,-0.2122,-0.212,-0.8268
Griseofulvin,Temozolomide,1063,92,590339,-0.8269,-0.2121,-0.212,-0.827
(E)-3-Tosylacrylonitrile,Temozolomide,190,92,591225,-0.8274,-0.2121,-0.212,-0.8274
Nanchangmycin,Temozolomide,1365,92,590662,-0.8275,-0.2121,-0.212,-0.8275
AZD-3514,Temozolomide,435,92,591494,-0.8273,-0.2132,-0.213,-0.8275
Ambrisentan,Temozolomide,479,92,591543,-0.8275,-0.2121,-0.212,-0.8275
Alectinib,Temozolomide,187,92,591192,-0.8276,-0.2132,-0.213,-0.8277
Ralimetinib Mesylate,Temozolomide,1182,92,590466,-0.8278,-0.2132,-0.213,-0.8279
Methoxsalen,Temozolomide,64,92,591723,-0.828,-0.2131,-0.213,-0.8281
jak3 inhibitor ii,Temozolomide,1962,92,591281,-0.8283,-0.2131,-0.213,-0.8284
K02288,Temozolomide,1152,92,590434,-0.8287,-0.2142,-0.214,-0.8289
Salicin,Temozolomide,1697,92,591003,-0.8288,-0.2142,-0.214,-0.8289
Allitinib,Temozolomide,418,92,591475,-0.8291,-0.2141,-0.214,-0.8292
Aceclidine hydrochloride,Temozolomide,443,92,591503,-0.8294,-0.2141,-0.214,-0.8294
Nitrofurazone,Temozolomide,1399,92,590700,-0.8295,-0.2152,-0.215,-0.8297
CFTR(inh)-172,Temozolomide,661,92,591736,-0.8296,-0.2152,-0.215,-0.8297
