drugNameA,drugNameB,idDrugA,idDrugB,comboId,bliss,loewe,hsa,zip
Vorinostat,Clofarabine,106,19,383528,-0.9736,-0.0138,-0.0138,-0.9736
Doxorubicin,Cerivastatin,33,263,384590,-0.9745,0.0001,0.0001,-0.9745
Cerivastatin,Mefloquine,263,280,383783,-0.9746,0,0,-0.9746
Mycophenolic acid,Cerivastatin,281,263,384220,-0.9746,0,0,-0.9746
Bortezomib,Azacitidine,11,8,383577,-0.9752,0.0022,0.0022,-0.9752
Cytarabine,Oxyphenbutazone,21,285,383622,-0.9754,-0.0177,-0.0177,-0.9754
Hydroxyurea,Clofarabine,46,19,384652,-0.9759,0.0008,0.0008,-0.9759
Irinotecan,Hydroxyurea,275,46,384089,-0.9762,0.0005,0.0005,-0.9762
Doxorubicin,Hydroxyurea,33,46,384598,-0.9766,0.0001,0.0001,-0.9766
Mefloquine,Hydroxyurea,280,46,384210,-0.9767,0,0,-0.9767
Hydroxyurea,Cytarabine,46,21,384653,-0.9767,0,0,-0.9767
Hydroxyurea,Halofantrine,46,274,384659,-0.9767,0,0,-0.9767
Bortezomib,Mefloquine,11,280,383573,-0.9774,0,0,-0.9774
Diazoxide,Hydroxyurea,268,46,383909,-0.978,-0.0395,-0.0395,-0.9779
Clofarabine active form,Dihydroqinghaosu,266,261,383838,-0.9782,0,0,-0.9782
Clofarabine active form,Leflunomide,266,278,383849,-0.9829,0,0,-0.9829
Pyrvinium chloride dihydrate,Leflunomide,287,278,384386,-0.9829,0,0,-0.9829
Clofarabine active form,Albendazole,266,259,383837,-0.984,0,0,-0.984
Pyrvinium chloride dihydrate,Albendazole,287,259,384379,-0.984,0,0,-0.984
Cerivastatin,Pyrvinium chloride dihydrate,263,287,383785,-0.9849,0,0,-0.9849
Azacitidine,Clofarabine,8,19,384772,-0.9867,0.0012,0.0012,-0.9866
Irinotecan,Azacitidine,275,8,384092,-0.9873,0.0005,0.0005,-0.9873
Cytarabine,Azacitidine,21,8,383632,-0.9878,0,0,-0.9878
Azacitidine,Mefloquine,8,280,384789,-0.9878,0,0,-0.9878
Azacitidine,Mycophenolic acid,8,281,384790,-0.9878,0,0,-0.9878
Azacitidine,Doxorubicin,8,33,384799,-0.9878,0.0001,0.0001,-0.9878
Cytarabine,Clofarabine,21,19,383611,-0.9888,0,0,-0.9888
Mefloquine,Clofarabine,280,19,384184,-0.9888,0,0,-0.9888
Cytarabine,Irinotecan,21,275,383618,-0.9895,0,0,-0.9895
Mefloquine,Irinotecan,280,275,384192,-0.9895,0,0,-0.9895
Mycophenolic acid,Irinotecan,281,275,384226,-0.9895,0,0,-0.9895
Imatinib,Pyrvinium chloride dihydrate,48,287,384688,-0.9898,-0.0243,-0.0243,-0.9898
Cytarabine,Doxorubicin,21,33,383629,-0.9899,0,0,-0.9899
Doxorubicin,Mefloquine,33,280,384594,-0.9899,0,0,-0.9899
Doxorubicin,Mycophenolic acid,33,281,384595,-0.9899,0,0,-0.9899
Cytarabine,Mefloquine,21,280,383619,-0.99,0,0,-0.99
Clofarabine active form,Cerivastatin,266,263,383840,-0.99,0,0,-0.99
Clofarabine active form,Irinotecan,266,275,383847,-0.99,0,0,-0.99
Clofarabine active form,Meclofenamic acid,266,279,383850,-0.99,0,0,-0.99
Irinotecan,Pyrvinium chloride dihydrate,275,287,384080,-0.99,0,0,-0.99
Mefloquine,Halofantrine,280,274,384191,-0.99,0,0,-0.99
Mefloquine,Mycophenolic acid,280,281,384197,-0.99,0,0,-0.99
Pyrvinium chloride dihydrate,Cytarabine,287,21,384378,-0.9989,-0.0337,-0.0337,-0.9989
Sunitinib,Albendazole,90,259,384805,-1.006,-0.8925,-0.8925,-1.0055
Halofantrine,Irinotecan,274,275,384050,-1.0071,-0.0176,-0.0176,-1.0071
Azacitidine,Diazoxide,8,268,384780,-1.008,-0.0697,-0.0697,-1.008
Cytarabine,Mycophenolic acid,21,281,383620,-1.0118,-0.0218,-0.0218,-1.0118
Halofantrine,Azacitidine,274,8,384064,-1.0142,-0.0263,-0.0263,-1.0142
Cerivastatin,Cytarabine,263,21,383772,-1.0153,-0.0407,-0.0407,-1.0153
Pyrvinium chloride dihydrate,Vorinostat,287,106,384376,-1.0163,-0.0473,-0.0473,-1.0162
Leflunomide,Nitisinone,278,284,384150,-1.0194,-0.8497,-0.8497,-1.0184
Pyrvinium chloride dihydrate,Oxyphenbutazone,287,285,384388,-1.0204,-0.07,-0.07,-1.0203
Irinotecan,Sodium diethyldithiocarbamate trihydrate,275,289,384081,-1.0231,-0.0705,-0.0705,-1.023
Mycophenolic acid,Halofantrine,281,274,384225,-1.0272,-0.0372,-0.0372,-1.0272
Oxyphenbutazone,Mycophenolic acid,285,281,384340,-1.0308,-0.0731,-0.0731,-1.0307
Hydroxyurea,Mycophenolic acid,46,281,384661,-1.0323,-0.0556,-0.0556,-1.0323
Irinotecan,Cerivastatin,275,263,384070,-1.052,-0.0774,-0.0774,-1.052
Clofarabine,Mycophenolic acid,19,281,383602,-1.0523,-0.0635,-0.0635,-1.0523
Imatinib,Cerivastatin,48,263,384677,-1.0898,-0.2554,-0.2554,-1.0897
Dihydroqinghaosu,Teriflunomide,261,291,383738,-1.0953,-0.8538,-0.8539,-1.0944
Thiabendazole,Dihydroqinghaosu,292,261,384481,-1.1213,-0.8538,-0.8539,-1.1204
Albendazole,Tizoxanide,259,293,383691,-1.1397,-0.994,-0.994,-1.1389
Azacitidine,Hydroxyurea,8,46,384801,-1.2093,-0.2326,-0.2326,-1.2093
Albendazole,Quinine,259,288,383688,-1.2232,-0.7268,-0.7269,-1.2226
Imatinib,Quinine,48,288,384689,-1.3393,-0.8427,-0.8428,-1.3387
